CustomerID,transaction_count,frequency,monetary,avg_order_value,revenue_std,min_revenue,max_revenue,total_quantity,avg_quantity,recency,customer_lifetime,avg_days_between_purchases,purchase_rate,revenue_cv,future_revenue
13466.0,30,3,528.75,17.625,9.606512428268791,10.0,45.9,353,11.766666666666667,45,128,42.666666666666664,0.0234375,0.5450503196152324,176.7
14552.0,57,1,173.72,3.047719298245614,2.2207937911153843,0.65,11.8,93,1.631578947368421,137,1,1.0,1.0,0.7286737540822756,172.49
17160.0,272,8,4234.53,15.568124999999998,6.758619300403448,5.04,41.6,3723,13.6875,17,264,33.0,0.030303030303030304,0.434131847365794,2456.6
16325.0,75,6,1585.3400000000001,21.137866666666667,14.483153988045611,5.04,71.4,830,11.066666666666666,7,273,45.5,0.02197802197802198,0.6851757337323481,1417.92
12701.0,94,4,1648.7,17.53936170212766,7.365383843228227,5.04,39.6,1049,11.159574468085106,74,105,26.25,0.0380952380952381,0.4199345191906402,0.0
14119.0,3,1,66.48,22.16,12.401483782193162,15.0,36.480000000000004,120,40.0,263,1,1.0,1.0,0.5596337194295777,116.89
13373.0,112,2,2154.85,19.239732142857143,12.452891299991665,6.8,102.0,1654,14.767857142857142,166,113,56.5,0.017699115044247787,0.6472486498397649,2120.09
12634.0,20,2,490.0,24.5,25.739422968218268,13.200000000000001,130.0,337,16.85,80,13,6.5,0.15384615384615385,1.050588649699168,0.0
17853.0,83,2,1073.51,12.933855421686747,11.592675655640981,1.25,76.5,419,5.048192771084337,21,260,130.0,0.007692307692307693,0.8963046501894864,534.6800000000001
16168.0,165,28,4754.19,28.813272727272725,24.06042685497203,5.04,135.2,2085,12.636363636363637,8,273,9.75,0.10256410256410256,0.8350466206204826,2094.68
13736.0,317,4,1770.69,5.585772870662461,4.611160970141119,0.55,35.400000000000006,903,2.8485804416403786,4,275,68.75,0.014545454545454545,0.8255187332877558,263.62
13963.0,71,8,1107.16,15.593802816901409,6.432334472068702,4.5600000000000005,39.9,528,7.436619718309859,10,132,16.5,0.06060606060606061,0.41249297141323465,1240.17
17069.0,80,2,1250.83,15.635375,6.420879498050171,8.5,39.8,956,11.95,127,155,77.5,0.012903225806451613,0.4106635809749744,1833.75
13183.0,39,4,1759.22,45.10820512820513,35.611503675948285,6.6000000000000005,121.67999999999999,1062,27.23076923076923,23,157,39.25,0.025477707006369428,0.789468407915278,1319.18
17187.0,13,1,263.76,20.28923076923077,19.898253885512357,4.2,72.0,282,21.692307692307693,71,1,1.0,1.0,0.9807297837510367,0.0
14400.0,26,1,656.25,25.240384615384617,20.477480407661336,6.6000000000000005,79.2,669,25.73076923076923,176,1,1.0,1.0,0.8112982392463854,501.52
13027.0,49,10,7423.2,151.4938775510204,96.55543400935387,96.0,480.0,18360,374.6938775510204,17,217,21.7,0.04608294930875576,0.637355350149252,3000.0
15803.0,25,2,1004.9200000000001,40.1968,18.516365446094795,15.0,66.0,292,11.68,8,213,106.5,0.009389671361502348,0.4606427622460503,508.91999999999996
17716.0,285,8,8281.6,29.05824561403509,25.16313661081207,5.04,163.2,4743,16.642105263157895,30,252,31.5,0.031746031746031744,0.8659550916832783,2019.3799999999999
12829.0,8,1,92.30000000000001,11.537500000000001,5.5005993179964365,4.5600000000000005,18.240000000000002,174,21.75,95,1,1.0,1.0,0.476758296098647,0.0
13825.0,40,2,255.59,6.38975,6.519369753831999,0.85,30.0,182,4.55,166,109,54.5,0.01834862385321101,1.020285415477379,0.0
13406.0,2,1,140.16,70.08,12.897627688842615,60.96,79.19999999999999,96,48.0,176,1,1.0,1.0,0.18404148836759598,428.76
14243.0,110,1,2560.4,23.276363636363637,20.662363192785865,5.04,142.8,1375,12.5,21,1,1.0,1.0,0.8876971776127774,2281.88
13771.0,97,5,3094.37,31.900721649484534,22.686775114563936,6.3,101.7,1663,17.144329896907216,78,120,24.0,0.041666666666666664,0.7111680623614499,0.0
16507.0,43,1,152.76,3.5525581395348835,2.2210187420397185,0.85,9.95,116,2.697674418604651,117,1,1.0,1.0,0.6251883937196057,0.0
16340.0,99,1,373.53,3.773030303030303,2.866759336063822,0.42,19.9,389,3.9292929292929295,96,1,1.0,1.0,0.7598026906804058,603.46
12986.0,94,7,2331.1800000000003,24.799787234042558,28.099803541911623,6.6000000000000005,232.50000000000003,1040,11.063829787234043,4,229,32.714285714285715,0.03056768558951965,1.1330662696280265,398.66
18062.0,15,1,422.75,28.183333333333334,11.964525939308293,13.950000000000001,53.1,235,15.666666666666666,142,1,1.0,1.0,0.42452485563986175,489.4
17757.0,305,16,1841.15,6.0365573770491805,7.756550305956587,0.55,102.0,924,3.0295081967213116,5,235,14.6875,0.06808510638297872,1.2849292297821164,1976.01
18179.0,19,2,754.38,39.70421052631579,99.46405857370397,9.899999999999999,450.0,451,23.736842105263158,67,141,70.5,0.014184397163120567,2.505126150352579,0.0
14656.0,86,2,322.07,3.745,3.077524501742192,0.29,17.0,132,1.5348837209302326,58,91,45.5,0.02197802197802198,0.8217686728901252,201.53
15401.0,9,1,136.20000000000002,15.133333333333335,2.354384208237899,12.600000000000001,19.8,74,8.222222222222221,113,1,1.0,1.0,0.15557603872214934,80.75
12500.0,76,7,1472.54,19.37552631578947,26.367903842600604,0.55,127.5,613,8.06578947368421,67,151,21.571428571428573,0.046357615894039736,1.360887030987431,224.85
12747.0,114,12,3279.4700000000003,28.767280701754387,32.470416059678854,2.25,271.2,902,7.912280701754386,14,264,22.0,0.045454545454545456,1.1287272949984228,1801.06
14123.0,24,1,436.18,18.174166666666668,6.626610988160222,10.2,35.7,234,9.75,278,1,1.0,1.0,0.36461702729386186,0.0
12530.0,57,3,1166.74,20.469122807017545,12.989779537431641,5.04,68.0,906,15.894736842105264,25,162,54.0,0.018518518518518517,0.6346035941693938,930.24
14403.0,5,2,404.7,80.94,23.55563626820554,57.599999999999994,118.8,218,43.6,134,50,25.0,0.04,0.29102589544328694,0.0
13163.0,2,1,17.65,8.825,7.177133829043457,3.75,13.9,3,1.5,155,1,1.0,1.0,0.813272862976838,0.0
12972.0,69,3,1019.0400000000001,14.768695652173914,9.943723694910076,5.04,59.8,742,10.753623188405797,127,79,26.333333333333332,0.0379746835443038,0.6732973077516888,142.16000000000003
15602.0,37,4,626.0600000000001,16.920540540540543,8.159311635571127,4.5600000000000005,40.5,454,12.27027027027027,56,226,56.5,0.017699115044247787,0.48221338637548533,1306.58
16727.0,88,2,848.44,9.641363636363637,14.887439601531126,0.84,91.8,709,8.056818181818182,166,68,34.0,0.029411764705882353,1.544121622097068,316.16
14201.0,10,2,283.95,28.395,26.319832509598786,12.5,102.0,107,10.7,115,18,9.0,0.1111111111111111,0.9269178229505534,162.15
14101.0,44,5,2747.02,62.432272727272725,53.90121493490452,10.08,325.44,2336,53.09090909090909,15,152,30.4,0.03289473684210526,0.8633549880045212,1238.12
16530.0,3,1,48.349999999999994,16.116666666666664,9.453085915897166,9.95,27.0,17,5.666666666666667,213,1,1.0,1.0,0.5865409718318219,0.0
16447.0,37,2,516.13,13.94945945945946,4.514208399872284,3.75,25.200000000000003,100,2.7027027027027026,135,70,35.0,0.02857142857142857,0.3236116846950229,0.0
12977.0,50,3,478.39,9.5678,19.33523497110276,0.85,125.0,119,2.38,46,10,3.3333333333333335,0.3,2.020865083952181,0.0
14355.0,23,1,301.14,13.093043478260869,4.556899299446547,5.04,22.5,324,14.08695652173913,172,1,1.0,1.0,0.3480397020733129,538.9100000000001
17789.0,15,1,171.25,11.416666666666666,7.813739425494289,1.65,20.4,125,8.333333333333334,206,1,1.0,1.0,0.6844150722113184,0.0
15219.0,17,1,379.7,22.33529411764706,9.660386973128364,10.2,39.8,226,13.294117647058824,193,1,1.0,1.0,0.4325166478546199,0.0
17680.0,5,1,226.05,45.21,53.14114931011561,17.85,139.8,23,4.6,56,1,1.0,1.0,1.1754290673454224,87.0
17142.0,47,2,446.55,9.501063829787235,5.738831207334118,1.7,25.5,161,3.425531914893617,78,151,75.5,0.013245033112582781,0.6040197925333631,258.2
13136.0,121,4,2283.52,18.87206611570248,6.833107628470297,6.8,53.64,1178,9.735537190082646,39,237,59.25,0.016877637130801686,0.36207520811458,1383.43
17649.0,46,2,710.4,15.443478260869565,3.8550775852641146,6.3,25.5,324,7.043478260869565,14,3,1.5,0.6666666666666666,0.24962494008924838,0.0
15273.0,1,1,228.96,228.96,0.0,228.96,228.96,216,216.0,144,1,1.0,1.0,0.0,0.0
14074.0,6,1,219.39999999999998,36.56666666666666,13.34371262680168,20.0,60.0,228,38.0,168,1,1.0,1.0,0.36491464708898,0.0
17991.0,35,1,227.2,6.491428571428571,5.893738523340903,0.42,23.8,75,2.142857142857143,136,1,1.0,1.0,0.9079261291351984,0.0
17345.0,80,5,768.6,9.6075,9.726256711615891,0.28,61.199999999999996,1392,17.4,79,205,41.0,0.024390243902439025,1.0123607285199232,298.34000000000003
16307.0,54,2,794.92,14.72074074074074,6.040414471550789,5.04,39.599999999999994,987,18.27777777777778,87,35,17.5,0.05714285714285714,0.41033356728441855,400.0
18078.0,24,1,372.74,15.530833333333334,16.96360731649981,0.42,40.56,209,8.708333333333334,173,1,1.0,1.0,1.092253445785032,135.73
13863.0,50,3,933.77,18.6754,7.393557098679132,10.0,53.550000000000004,329,6.58,10,128,42.666666666666664,0.0234375,0.39589817100468855,0.0
16774.0,78,3,797.23,10.220897435897436,6.903698648427887,0.84,38.25,370,4.743589743589744,56,150,50.0,0.02,0.6754492955512589,135.7
17147.0,38,4,1020.91,26.866052631578945,29.176574326033553,5.04,175.2,241,6.342105263157895,98,145,36.25,0.027586206896551724,1.0860014919250651,464.45000000000005
17200.0,21,2,165.06,7.86,8.384876266230767,1.25,35.400000000000006,114,5.428571428571429,197,1,0.5,2.0,1.0667780151975512,191.65
13187.0,27,3,130.99,4.851481481481482,3.7759723186971264,0.84,20.4,280,10.37037037037037,169,1,0.3333333333333333,3.0,0.7783130894752956,0.0
14837.0,83,4,1437.2,17.31566265060241,10.256732850321114,5.04,75.60000000000001,1364,16.433734939759034,10,219,54.75,0.0182648401826484,0.5923384201312021,373.62
17049.0,159,7,2846.75,17.904088050314467,6.894223156303176,2.1,54.0,1025,6.446540880503145,22,169,24.142857142857142,0.04142011834319527,0.38506416813102734,1440.75
